# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:2F:AD": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:2F:AD", "device connection": "BTH00:07:80:0F:2F:AD", "sampling rate": 1000, "resolution": [16, 16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-10-14", "time": "15:46:54.423", "channels": [1, 2, 3, 4], "sensor": ["XYZ", "XYZ", "XYZ", "FSRIII"], "label": ["CH1", "CH2", "CH3", "CH4"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["white", "white", "white", "black"], "convertedValues": 0}, "88:6B:0F:AB:F7:DB": {"position": 1, "device": "musclebanplux", "device name": "88:6B:0F:AB:F7:DB", "device connection": "BTH88:6B:0F:AB:F7:DB", "sampling rate": 1000, "resolution": [16, 16, 16, 16], "firmware version": 1026, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-10-14", "time": "15:46:54.423", "channels": [1, 2, 3, 4], "sensor": ["gEMG", "gACC", "gACC", "gACC"], "label": ["EMG", "ACC_X", "ACC_Y", "ACC_Z"], "column": ["nSeq", "EMG", "ACC_X", "ACC_Y", "ACC_Z"], "special": [{}, {}, {}, {}], "digital IO": [], "convertedValues": 0}, "88:6B:0F:AB:F8:7D": {"position": 2, "device": "musclebanplux", "device name": "88:6B:0F:AB:F8:7D", "device connection": "BTH88:6B:0F:AB:F8:7D", "sampling rate": 1000, "resolution": [16, 16, 16, 16], "firmware version": 1026, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-10-14", "time": "15:46:54.423", "channels": [1, 2, 3, 4], "sensor": ["gEMG", "gACC", "gACC", "gACC"], "label": ["EMG", "ACC_X", "ACC_Y", "ACC_Z"], "column": ["nSeq", "EMG", "ACC_X", "ACC_Y", "ACC_Z"], "special": [{}, {}, {}, {}], "digital IO": [], "convertedValues": 0}}
# EndOfHeader
3889	0	31509	29080	36460	10572	2691	32400	38864	27352	31832	83	33360	38964	29808	37248	
3890	0	31528	29088	36448	10418	2692	32272	38856	27296	31896	84	33296	38976	29792	37296	
3891	0	31520	29096	36420	10474	2693	32272	38864	27272	31920	85	33056	38960	29784	37280	
3892	0	31536	29084	36412	10657	2694	32480	38864	27272	31920	86	32656	38980	29752	37272	
3893	0	31544	29097	36404	10580	2695	32128	38872	27304	31904	87	32448	38980	29752	37272	
3894	0	31548	29098	36416	10746	2696	32272	38856	27296	31896	88	32288	38976	29784	37272	
3895	0	31538	29108	36424	10895	2697	32048	38840	27328	31888	89	32016	38948	29792	37280	
3896	0	31544	29102	36434	10827	2698	32144	38864	27312	31896	90	32064	38964	29800	37264	
3897	0	31548	29105	36442	10640	2699	32240	38864	27312	31896	91	31904	38952	29768	37264	
3898	0	31548	29112	36440	10412	2700	32096	38824	27348	31912	92	32032	38952	29768	37264	
3899	0	31560	29128	36472	10440	2701	32128	38840	27272	31856	93	32448	38944	29760	37264	
3900	0	31552	29128	36472	10439	2702	32112	38852	27288	31864	94	32304	38908	29744	37256	
3901	0	31544	29122	36464	10413	2703	32192	38828	27288	31864	95	32384	38908	29752	37256	
3902	0	31544	29122	36472	10681	2704	32272	38828	27288	31864	96	32528	38988	29760	37288	
3903	0	31544	29122	36474	10696	2705	32304	38836	27304	31864	97	32672	38972	29736	37280	
3904	0	31548	29110	36480	10664	2706	32144	38784	27280	31904	98	32848	38972	29736	37280	
3905	0	31552	29124	36460	10297	2707	32016	38832	27264	31864	99	33040	38916	29720	37256	
3906	0	31556	29132	36464	10525	2708	32320	38776	27280	31896	100	32960	38968	29744	37272	
3907	0	31552	29130	36472	10275	2709	32416	38776	27280	31896	101	32976	38944	29728	37232	
3908	0	31552	29120	36468	9594	2710	32480	38816	27256	31872	102	32976	38960	29688	37336	
3909	0	31548	29121	36480	9884	2711	32400	38808	27248	31888	103	32560	38960	29688	37336	
3910	0	31547	29116	36480	10164	2712	32272	38792	27236	31848	104	32464	38964	29728	37288	
3911	0	31544	29116	36512	10264	2713	32416	38784	27236	31832	105	32768	38872	29704	37256	
3912	0	31536	29112	36510	10003	2714	32320	38784	27236	31832	106	32672	38908	29688	37304	
3913	0	31532	29113	36516	10122	2715	32288	38764	27248	31840	107	32880	38936	29688	37320	
3914	0	31534	29096	36520	10229	2716	32128	38800	27236	31856	108	32576	38928	29712	37304	
3915	0	31546	29082	36528	10424	2717	32272	38804	27256	31840	109	32368	38928	29712	37304	
3916	0	31546	29080	36536	10158	2718	31952	38804	27256	31840	110	32240	38944	29736	37280	
3917	0	31532	29096	36544	10122	2719	32224	38772	27236	31872	111	31984	38904	29688	37344	
3918	0	31548	29100	36536	10221	2720	32576	38828	27236	31832	112	32240	38864	29628	37296	
3919	0	31548	29096	36540	10116	2721	32096	38824	27216	31864	113	32640	38908	29664	37288	
3920	0	31544	29096	36544	10232	2722	32064	38804	27236	31872	114	32640	38908	29664	37288	
3921	0	31544	29088	36520	10714	2723	32256	38804	27236	31872	115	32272	38924	29664	37224	
3922	0	31540	29090	36520	10677	2724	32128	38824	27236	31832	116	32432	38880	29688	37288	
3923	0	31552	29082	36524	10893	2725	32224	38820	27224	31840	117	32528	38908	29648	37336	
3924	0	31552	29072	36512	10792	2726	32080	38792	27248	31848	118	32800	38916	29636	37296	
3925	0	31564	29072	36500	11018	2727	32240	38784	27260	31904	119	32768	38880	29664	37272	
3926	0	31572	29060	36504	10664	2728	32256	38784	27260	31904	120	32624	38880	29664	37272	
3927	0	31576	29052	36492	10952	2729	32432	38820	27236	31872	121	32304	38904	29640	37280	
3928	0	31568	29060	36488	10821	2730	32432	38840	27232	31840	122	32464	38844	29672	37336	
3929	0	31578	29066	36500	10941	2731	32496	38796	27216	31856	123	32528	38896	29664	37304	
3930	0	31584	29052	36508	10790	2732	32336	38812	27228	31816	124	32368	38896	29696	37344	
3931	0	31584	29044	36516	10905	2733	32384	38812	27228	31816	125	32432	38896	29696	37344	
3932	0	31592	29040	36532	10905	2734	32352	38856	27248	31856	126	32768	38900	29664	37296	
3933	0	31588	29030	36536	10810	2735	32224	38840	27236	31856	127	32832	38888	29704	37280	
3934	0	31580	29042	36556	10925	2736	32144	38840	27240	31872	128	32640	38852	29688	37320	
3935	0	31588	29040	36578	10966	2737	32144	38872	27240	31888	129	32528	38896	29680	37272	
3936	0	31600	29028	36584	10725	2738	32016	38872	27240	31888	130	32352	38916	29664	37296	
3937	0	31597	29024	36584	10742	2739	32224	38840	27244	31880	131	32336	38916	29664	37296	
3938	0	31612	29012	36560	10794	2740	32224	38816	27236	31856	132	32496	38880	29680	37280	
3939	0	31612	29022	36548	10793	2741	32272	38832	27244	31840	133	32736	38900	29656	37344	
3940	0	31612	29024	36546	10839	2742	32192	38832	27264	31824	134	32784	38896	29696	37288	
3941	0	31628	29024	36528	10666	2743	32256	38832	27264	31824	135	32288	38896	29680	37320	
3942	0	31624	29024	36542	10668	2744	32272	38832	27264	31856	136	32288	38896	29680	37320	
3943	0	31632	29016	36536	10528	2745	32176	38792	27280	31848	137	32416	38880	29688	37264	
3944	0	31641	29024	36524	10697	2746	32160	38840	27312	31832	138	32640	38896	29728	37312	
3945	0	31652	29020	36522	10736	2747	32336	38792	27296	31920	139	32528	38844	29704	37248	
3946	0	31660	29012	36504	10602	2748	32416	38792	27296	31920	140	32672	38908	29712	37312	
3947	0	31660	29024	36516	10768	2749	32304	38812	27272	31928	141	33136	38896	29712	37248	
3948	0	31672	29022	36525	10761	2750	32384	38832	27244	31896	142	33504	38896	29712	37248	
3949	0	31674	29020	36514	10819	2751	32352	38852	27288	31912	143	32992	38844	29720	37256	
3950	0	31668	29024	36504	10408	2752	32304	38840	27264	31904	144	33152	38896	29696	37304	
3951	0	31676	29020	36513	10302	2753	32080	38840	27264	31904	145	33056	38896	29712	37320	
3952	0	31684	29024	36496	10374	2754	32016	38848	27256	31840	146	32480	38852	29720	37256	
3953	0	31684	29032	36496	10007	2755	32000	38856	27244	31880	147	32272	38852	29720	37256	
3954	0	31696	29034	36484	10188	2756	32176	38836	27248	31936	148	32224	38916	29696	37296	
3955	0	31700	29034	36480	10276	2757	32064	38812	27268	31864	149	32432	38916	29656	37280	
3956	0	31692	29028	36496	10266	2758	32192	38812	27268	31864	150	32736	38908	29680	37264	
3957	0	31697	29032	36488	10288	2759	32256	38832	27312	31904	151	32816	38932	29680	37320	
3958	0	31694	29036	36472	10364	2760	32304	38828	27248	31872	152	32752	38852	29720	37312	
3959	0	31689	29036	36460	10517	2761	32192	38768	27256	31920	153	32992	38852	29720	37312	
3960	0	31690	29032	36464	10425	2762	31984	38840	27272	31928	154	32784	38928	29688	37304	
3961	0	31696	29049	36480	10641	2763	32176	38840	27272	31928	155	31936	38928	29696	37216	
3962	0	31682	29048	36484	10738	2764	32240	38852	27264	31944	156	31504	38944	29712	37264	
3963	0	31672	29057	36472	10469	2765	32336	38792	27256	31928	157	32176	38960	29680	37312	
3964	0	31669	29060	36480	10796	2766	32336	38772	27280	31952	158	32640	38960	29680	37312	
3965	0	31668	29048	36488	10698	2767	32320	38784	27280	31920	159	32768	38928	29704	37240	
